slope_Outdoor view,r_value_Outdoor view,p_value_Outdoor view,std_err_Outdoor view,timestamp_Outdoor view,slope_Indoor w/ window view,r_value_Indoor w/ window view,p_value_Indoor w/ window view,std_err_Indoor w/ window view,timestamp_Indoor w/ window view,slope_Indoor w/o window view,r_value_Indoor w/o window view,p_value_Indoor w/o window view,std_err_Indoor w/o window view,timestamp_Indoor w/o window view
-1.035493474162238,-0.9886680684758802,3.4087639002385996e-41,0.022693911703503475,20230622T1730,-1.361226292280311,-0.9926770775833343,1.0023830669521977e-45,0.02390905415935408,20240110T1200,,,,,
-1.017517830440311,-0.9888191070784826,2.4743777900549896e-41,0.022148302470142683,20230622T1800,-1.3581699208421367,-0.9920024249742937,8.248232047708597e-45,0.024942779550741083,20240110T1230,,,,,
-1.0012064454140353,-0.9887644909314394,2.779669561677109e-41,0.02184732214654523,20230622T1830,-1.363434278929837,-0.9914821226643831,3.7222887333330734e-44,0.02585131258046281,20240110T1300,,,,,
-0.9907054928769298,-0.9876138793609586,2.8488352490281177e-40,0.022718017554020864,20230622T1900,-1.4194698017112375,-0.991186505457595,8.413741776459765e-44,0.02738294779092419,20240110T1330,,,,,
-0.9943310185226171,-0.9878715413562213,1.7250318452627065e-40,0.022558325477226113,20230622T1930,-1.3412893211009336,-0.9880156332369174,1.2969384746068884e-40,0.03024513136543799,20240110T1400,,,,,
-1.0013073233630039,-0.9880591446656046,1.189097440936661e-40,0.02253700497170847,20230622T2000,-1.354298066543548,-0.9921883868294198,4.699303620810135e-45,0.02457735071390971,20240110T1430,,,,,
-1.0186478456109003,-0.9880977643640904,1.1006220543839514e-40,0.022889519506597213,20230622T2030,-1.3874167299630586,-0.991878930126898,1.189829478827235e-44,0.02567826851417786,20240110T1500,,,,,
-1.0666945658320681,-0.9869668666888549,9.600007363137049e-40,0.025103635591726292,20230622T2100,-1.341539611973255,-0.9909878160578801,1.4335022199107332e-43,0.026173625967061496,20240110T1530,,,,,
-0.20099651727459292,-0.8280337945826779,1.1895062604104534e-13,0.019644162402040356,20230622T2130,-1.3520026603473014,-0.9907175051647287,2.904884562326151e-43,0.026775911666674455,20240110T1600,,,,,
-1.3692967391771305,-0.9933405058472811,1.0336853132960098e-46,0.022923988238327926,20230623T1200,-1.3379261868461627,-0.9898741145932816,2.3200957465051746e-42,0.027692417675517958,20240110T1630,,,,,
-1.3409754605420547,-0.9944332979168548,1.4171128370860934e-48,0.020508471887778407,20230623T1230,-1.1887220389614948,-0.981143639460608,6.367379315734673e-36,0.033799791566984844,20240110T1700,,,,,
-1.3397087327022184,-0.9928030209004678,6.619405871392719e-46,0.023325662461395277,20230623T1300,-0.9982796007387016,-0.9420233893780537,2.0896579659754268e-24,0.051324358668752616,20240111T1000,,,,,
-1.4048098464334016,-0.9929181993259808,4.500036691705029e-46,0.02426051628991473,20230623T1330,-0.9995233322690297,-0.9408844930095047,3.2902513878846298e-24,0.05193816016541043,20240111T1030,,,,,
-1.3850274368949762,-0.9926990497123105,9.328642015091555e-46,0.024290178393367143,20230623T1400,-0.9989779385801206,-0.9417693680316844,2.3141526760206623e-24,0.05148317150370268,20240111T1100,,,,,
-1.3578937171030858,-0.9921476290762571,5.322053444452443e-45,0.024707569397101132,20230623T1430,-1.00848964151645,-0.9440160434069225,9.233067748074125e-25,0.050868995824035236,20240111T1130,,,,,
-1.4283885847984095,-0.9935202438060279,5.371194934121258e-47,0.023585152532588537,20230623T1500,-1.0046563314107126,-0.9437505437828317,1.0312237688600805e-24,0.05080648153631692,20240111T1200,,,,,
-1.4027670246285073,-0.9934274924205632,7.546805935495096e-47,0.02332891412590559,20230623T1530,-1.3699248021726143,-0.981036335008026,7.287646929468642e-36,0.039065948654664055,20240111T1300,,,,,
-1.3846689458330852,-0.9925656436259127,1.4385078340927287e-45,0.024507222954553213,20230623T1600,-1.2959933945020452,-0.9898802015494005,2.2870083233261275e-42,0.026816304490339598,20240111T1330,,,,,
-1.3692300449593844,-0.9917534414802578,1.7167565785252997e-44,0.02553913866425576,20230623T1630,-1.325058137977497,-0.9907611021299655,2.5957903281054943e-43,0.026179721593986398,20240111T1400,,,,,
-1.403323717268737,-0.993092788222248,2.4767011871674343e-46,0.02393109458046331,20230623T1700,-1.2962618646689306,-0.9896413853473912,3.992388575050633e-42,0.027141417079783604,20240111T1430,,,,,
-1.4087383072709898,-0.9937539731536221,2.229868292795846e-47,0.0228332921709978,20230623T1730,-1.2750548666267074,-0.987615503494107,2.83993466805719e-40,0.029236522917831225,20240111T1500,,,,,
-1.4155466886753463,-0.9937414095502966,2.3397167061514247e-47,0.022966926111792026,20230623T1800,-1.296244044161476,-0.9894979733934927,5.544422903991644e-42,0.027331253723946812,20240111T1530,,,,,
-1.432357010249579,-0.9946567473972086,5.314518628316825e-49,0.021458253143623707,20230623T1830,-1.2825683307152382,-0.988409890913174,5.83657980298675e-41,0.028432793434397075,20240111T1600,,,,,
-1.3910213962505171,-0.9940708610476532,6.413714505944319e-48,0.02196149777791775,20230623T1900,,,,,,,,,,
-1.4000187036231193,-0.9915203521612855,3.3427855070335214e-44,0.026484566488940008,20230623T1930,,,,,,,,,,
-1.4034990298322847,-0.9934034653176167,8.23534388107016e-47,0.02338413755110557,20230623T2000,,,,,,,,,,
-1.384243697894911,-0.9928473193786238,5.710555045837739e-46,0.024025968251957394,20230623T2030,,,,,,,,,,
-1.1066558924519903,-0.9729330804002093,3.401844807295474e-32,0.037938888744629196,20230623T2100,,,,,,,,,,
-1.3602752353266523,-0.9699187627889145,4.146036009142465e-31,0.049276836351412646,20230802T1500,,,,,,,,,,
-1.336195918479551,-0.9788277150258099,1.0004365112740566e-34,0.04033026931023851,20230802T1530,,,,,,,,,,
-1.2972683402630456,-0.9749758464677346,5.2932420095415266e-33,0.04269489364615418,20230802T1600,,,,,,,,,,
-1.3109914930028894,-0.9701885362359068,3.3500188612296862e-31,0.04726815602846947,20230802T1630,,,,,,,,,,
-1.3689805147404062,-0.9813179700733267,5.1049612976803455e-36,0.038739678943937476,20230802T1700,,,,,,,,,,
-1.1643619723685381,-0.9848252923282783,3.611203641510436e-38,0.029616212003151572,20231023T1030,,,,,,,,,,
-1.168164906305272,-0.986154599986576,4.059875987397041e-39,0.028352921185573973,20231023T1100,,,,,,,,,,
-1.1768723042858373,-0.9869643377292681,9.644543390534161e-40,0.027699303555953018,20231023T1130,,,,,,,,,,
-1.1746018779254077,-0.9871227058790296,7.205131755468663e-40,0.027474106726963286,20231023T1200,,,,,,,,,,
-1.182267399880993,-0.9863449996990914,2.9181019535162037e-39,0.028493083199168216,20231023T1230,,,,,,,,,,
-1.214325642615563,-0.9888425646745249,2.353360279863708e-41,0.026404003829575896,20231023T1300,,,,,,,,,,
-1.2237684421445945,-0.9887066967837842,3.141899130998743e-41,0.026773615226063235,20231023T1330,,,,,,,,,,
-1.224900198844253,-0.9887497372560051,2.8681371812215653e-41,0.02674638585512891,20231023T1400,,,,,,,,,,
-1.2430124055747611,-0.9893269137083531,8.15526166563743e-42,0.02642488524718571,20231023T1430,,,,,,,,,,
-1.2494675029997726,-0.9881799652285006,9.328236557250309e-41,0.027977282332387058,20231023T1500,,,,,,,,,,
-1.2669204701450285,-0.9897191876609063,3.33446170853867e-42,0.02642569112826803,20231023T1530,,,,,,,,,,
-1.2557673955031452,-0.9881364693789257,1.0182975294971236e-40,0.02817096537018936,20231023T1600,,,,,,,,,,
-1.2720669438678684,-0.9900511925540129,1.5221985486145082e-42,0.026094521295569745,20231023T1630,,,,,,,,,,
-1.280677203887919,-0.9910409755201578,1.2444874968902676e-43,0.024911387072904842,20231023T1700,,,,,,,,,,
-1.253087870122946,-0.9891594101101365,1.1828787455012164e-41,0.026850716072703756,20231023T1730,,,,,,,,,,
-1.2664857425409213,-0.9897578650503411,3.0473725374188984e-42,0.026366111647631134,20231023T1800,,,,,,,,,,
-1.3299240189038055,-0.9918084001974086,1.4631093731510277e-44,0.02472216905536823,20231115T1015,,,,,,,,,,
-1.0310369008543818,-0.992385962117159,2.5466396699028874e-45,0.01847001427949528,20231115T1030,,,,,,,,,,
-1.1917275014360809,-0.9870624031411421,8.054656733847814e-40,0.027941151046877062,20231115T1400,,,,,,,,,,
-1.0998579190648732,-0.9685884946626312,1.1539745919727492e-30,0.04075665259418151,20231115T1430,,,,,,,,,,
-1.3224845624097623,-0.9894558449635006,6.100724602099806e-42,0.027941300620035147,20231115T1700,,,,,,,,,,
-0.9803825219208019,-0.9869641343301327,9.6481339190893e-40,0.023074830670383528,20231115T1730,,,,,,,,,,
-1.2382641789646132,-0.9865481647754994,2.0409694514712544e-39,0.02961520320976147,20231117T1000,,,,,,,,,,
-1.2170521384803674,-0.987896386381388,1.6426440430515609e-40,0.027582369117603568,20231117T1030,,,,,,,,,,
-1.2385565210518261,-0.9834839266562029,2.7167420222575904e-37,0.03289998418368008,20231117T1100,,,,,,,,,,
-1.1996179483858114,-0.9837973109181131,1.7214305705788352e-37,0.03155432562114158,20231117T1130,,,,,,,,,,
-1.2226089270548526,-0.9931781031123574,1.839674815683287e-46,0.02071884001727912,20231117T1200,,,,,,,,,,
-1.2109740344872524,-0.9898495856777901,2.4581366575661007e-42,0.025095567219420346,20231117T1230,,,,,,,,,,
-1.1404389632271885,-0.9790969904642732,7.38039157561843e-35,0.03419508289006318,20231117T1300,,,,,,,,,,
-1.1900130141437877,-0.9847395897585668,4.1298964390486466e-38,0.030356001432100516,20231117T1330,,,,,,,,,,
-1.0438682695894845,-0.9810977637771962,6.746310652440723e-36,0.0297181889102398,20231117T1400,,,,,,,,,,
-1.1609613794450853,-0.9886032543427842,3.9059841021410684e-41,0.02551758788918529,20231117T1430,,,,,,,,,,
-1.1834570292662328,-0.9877053136628318,2.3871504551960184e-40,0.027035799109291922,20231117T1500,,,,,,,,,,
-1.1477247391397136,-0.9872620912423671,5.557489545790559e-40,0.026696928832732694,20231117T1530,,,,,,,,,,
-1.2020448112437687,-0.9934349521555697,7.34450032830481e-47,0.01997931461371256,20231117T1600,,,,,,,,,,
-1.340060379059231,-0.9925764889812323,1.389146261551802e-45,0.02370019633490981,20231117T1630,,,,,,,,,,
-1.3036105224784378,-0.9886139808699793,3.8191564106314605e-41,0.02863925322831124,20231117T1700,,,,,,,,,,
-1.138938106219097,-0.9868876584743745,1.109285761444523e-39,0.026886766115917348,20231121T0900,,,,,,,,,,
-1.3416440022305927,-0.9739205963790016,1.4096780591350124e-32,0.045113528024325035,20231121T0930,,,,,,,,,,
-1.5259107455357386,-0.9934587840658062,6.73241749593342e-47,0.02531579276935871,20231121T1330,,,,,,,,,,
-1.5615461849339012,-0.9934224150356467,7.687544979285057e-47,0.025979641989853457,20231121T1630,,,,,,,,,,
-1.4667357708400233,-0.9910903833577953,1.0904041189382779e-43,0.02845070281500096,20231121T1700,,,,,,,,,,
-1.1485777727022646,-0.9701128238873364,3.5572724199023063e-31,0.04146727851022742,20231202T1000,,,,,,,,,,
-1.1153205361453324,-0.9624212051667658,7.955094843410056e-29,0.0454235878731839,20231202T1030,,,,,,,,,,
-1.083923936139198,-0.9503719458161051,5.501871796235657e-26,0.05121614954880254,20231202T1100,,,,,,,,,,
-1.1353918764720752,-0.9648990094208357,1.5913480131963565e-29,0.044603928052184674,20231202T1130,,,,,,,,,,
-1.1179808216842666,-0.9617472625967258,1.2095630180310203e-28,0.045962703233626556,20231202T1200,,,,,,,,,,
-1.1151694732674435,-0.9615917061991175,1.330972582049724e-28,0.045945857448220044,20231202T1230,,,,,,,,,,
-1.1001066929143573,-0.9580244081334639,1.0776181010753504e-27,0.04751656952948751,20231202T1300,,,,,,,,,,
-1.0822580217817943,-0.9509213331510192,4.238169294933793e-26,0.05083137548416188,20231202T1330,,,,,,,,,,
-1.126318399305228,-0.9655338089173834,1.0342668414602479e-29,0.0438237946044254,20231202T1400,,,,,,,,,,
-1.1736045213043445,-0.9698560336009818,4.355529119666249e-31,0.042560951184911974,20231202T1430,,,,,,,,,,
-1.171905870381657,-0.9735584105805594,1.954878078812547e-32,0.03968979620939516,20231202T1500,,,,,,,,,,
-1.1418902238159363,-0.9692803051637544,6.814548933846478e-31,0.04182313320050272,20231202T1530,,,,,,,,,,
-1.1051120894597548,-0.9579419415442019,1.1285454395550539e-27,0.04778273867921756,20231202T1600,,,,,,,,,,
-1.1607819443816565,-0.9686181309274351,1.1285005934375714e-30,0.04299298258548789,20231202T1630,,,,,,,,,,
-1.0596349331448487,-0.9617784159009938,1.1865566494163338e-28,0.0435451648881082,20231202T1700,,,,,,,,,,
-0.4808540776832482,-0.8882721468239343,7.75609391202518e-18,0.03588885978957723,20231202T1730,,,,,,,,,,
-0.49831935310635717,-0.8654592552171585,5.132110726446099e-16,0.04163516656163454,20231202T1800,,,,,,,,,,
-1.4014367929293563,-0.9880673039909542,1.1698552943362316e-40,0.03153197677615351,20240111T0900,,,,,,,,,,
-1.275673402909725,-0.9857020708124155,8.740817689924953e-39,0.031475078973742,20240111T0930,,,,,,,,,,
-1.0546147852468306,-0.943072295474431,1.3644005606114436e-24,0.05368272661357722,20240111T1230,,,,,,,,,,
-1.4523817834785209,-0.990978060101833,1.4710538610843527e-43,0.028351715153384194,20240111T1630,,,,,,,,,,
-1.1762230904005782,-0.9886662516792372,3.421835391656633e-41,0.025780248925449386,20240111T1700,,,,,,,,,,
-0.9964886620017981,-0.9734340993446124,2.1847610254990444e-32,0.033831306811319066,20240311T0930,,,,,,,,,,
-0.9925561652940447,-0.9708846832901781,1.9149099763422058e-31,0.03534745819111679,20240311T1000,,,,,,,,,,
-0.9791299323495689,-0.9693538243574522,6.439023728353636e-31,0.035816850907393206,20240311T1030,,,,,,,,,,
-0.9910978844912621,-0.9739679780916933,1.3501927639337428e-32,0.033294711351389256,20240311T1100,,,,,,,,,,
-1.0142655675421868,-0.9769536690886801,7.501166966756673e-34,0.03198572784945204,20240311T1130,,,,,,,,,,
-0.9759377391005288,-0.9739576483894592,1.3629526758065606e-32,0.032792191054399636,20240311T1200,,,,,,,,,,
-1.0013446837849072,-0.9792004666403586,6.559261070138446e-35,0.029947671052171086,20240311T1230,,,,,,,,,,
-1.013050151573908,-0.9778357991877406,2.968997297166082e-34,0.0313087370417845,20240311T1300,,,,,,,,,,
-0.9797232632002011,-0.9641670683192152,2.590052164965486e-29,0.03890996957812379,20240311T1330,,,,,,,,,,
-1.0522659865741861,-0.982365396434715,1.2931720765275424e-36,0.02890723561107059,20240311T1400,,,,,,,,,,
-1.0856916528698326,-0.9764901308419681,1.203494735695e-33,0.03459317731610649,20240311T1430,,,,,,,,,,
-1.0758610981674095,-0.975775240864441,2.4501937622375162e-33,0.034816434576544306,20240311T1500,,,,,,,,,,
-0.9925724143007886,-0.980151347912378,2.1563317474974464e-35,0.028977648721772928,20240311T1530,,,,,,,,,,
-1.0170816812644032,-0.9720874126807011,7.051441348705235e-32,0.035431784176371973,20240311T1600,,,,,,,,,,
-1.0451257121063635,-0.9813428974528244,4.945341152340947e-36,0.029554869808918468,20240311T1630,,,,,,,,,,
-0.9913990592633496,-0.9797162948787179,3.61077617894628e-35,0.029268648926975966,20240311T1700,,,,,,,,,,
-1.0229675250185593,-0.9802754050497637,1.857657570090163e-35,0.029768706579592026,20240311T1730,,,,,,,,,,
-1.4518610708988635,-0.981263620316256,5.4702648714993715e-36,0.041146482621534475,20240315T0930,,,,,,,,,,
-1.416044092233233,-0.972281243131659,5.978428807514693e-32,0.0491513608922061,20240315T1000,,,,,,,,,,
-1.4040249005421808,-0.9704699637121011,2.6764040935761685e-31,0.050371976601912706,20240315T1030,,,,,,,,,,
-1.2015694640064272,-0.9572491350309696,1.6573999902345872e-27,0.052408145190335466,20240315T1100,,,,,,,,,,
-1.3496448671797532,-0.9862304843934965,3.561186050048181e-39,0.03266589931296087,20240315T1130,,,,,,,,,,
-1.4825463084400718,-0.9901500687099256,1.1990568469985702e-42,0.03025841260219866,20240315T1200,,,,,,,,,,
-1.4398589588019421,-0.9930412663322582,2.9585875518364958e-46,0.0246465020609076,20240315T1230,,,,,,,,,,
-1.4701916076194996,-0.9851909139863876,2.0193303500922903e-38,0.036931605681673696,20240315T1300,,,,,,,,,,
-1.3922944456208408,-0.9794907946763722,4.696195334068326e-35,0.041339124318802066,20240315T1330,,,,,,,,,,
-1.4244578811957023,-0.9858142884153088,7.2437805874451e-39,0.03500489374309588,20240315T1400,,,,,,,,,,
-1.5252777240085398,-0.9954240591273464,1.2982075141259263e-50,0.02113381881696507,20240315T1430,,,,,,,,,,
-1.4390211964103476,-0.9887140511180253,3.0934125784935696e-41,0.03147248800584892,20240315T1500,,,,,,,,,,
-1.4674446618697472,-0.983965556371554,1.3424724159237782e-37,0.03839328117083677,20240315T1530,,,,,,,,,,
-1.4256452198935268,-0.9886638594505022,3.439120251910711e-41,0.03125039321058912,20240315T1600,,,,,,,,,,
-1.4322624394454433,-0.9861016935445718,4.4464200200020344e-39,0.03483068071204496,20240315T1630,,,,,,,,,,
-1.509655023259836,-0.9854826274419544,1.2567531498430435e-38,0.037539214584188074,20240315T1700,,,,,,,,,,
-1.416807437228593,-0.9725503395451125,4.744729036601484e-32,0.048928359576734554,20240315T1730,,,,,,,,,,
-1.6312098031843685,-0.9927981117635275,6.728258328348999e-46,0.028410776379898833,20240315T1800,,,,,,,,,,
-1.548923426540809,-0.9850338808568708,2.5965211220154685e-38,0.03911980866619425,20240315T1830,,,,,,,,,,
-1.5002193190652873,-0.976916754724524,7.791690289471896e-34,0.04734991472833111,20240315T1900,,,,,,,,,,
-1.1377666839645717,-0.9560663440973505,3.1484647582510906e-27,0.050354121813603304,20240319T1000,,,,,,,,,,
-1.1898438027908105,-0.9662720791669188,6.2021137218895874e-30,0.04577058831974461,20240319T1030,,,,,,,,,,
-1.2184518571798968,-0.9639040443282504,3.0779031787773285e-29,0.04857841689615033,20240319T1100,,,,,,,,,,
-1.1932929003591044,-0.9702209245162698,3.26493506867685e-31,0.04300004105264468,20240319T1130,,,,,,,,,,
-1.1186273998171241,-0.9622857111235267,8.659603656969901e-29,0.04564517530910352,20240319T1200,,,,,,,,,,
-1.1276737438979623,-0.9532367402179555,1.3640170722466193e-26,0.05160501495535095,20240319T1230,,,,,,,,,,
-1.1774467979146086,-0.9527392341916631,1.7485775912928258e-26,0.05418999708360606,20240319T1300,,,,,,,,,,
-1.1686096477664687,-0.9544727614436609,7.272303757340879e-27,0.05271518989474682,20240319T1330,,,,,,,,,,
-1.1502826735046239,-0.9500786679749894,6.316626592079593e-26,0.054524732129941786,20240319T1400,,,,,,,,,,
-1.1647665079548095,-0.9601419848865597,3.186146909039327e-28,0.048942302173144825,20240319T1430,,,,,,,,,,
-1.185894250016918,-0.96656497894618,5.0472518247978934e-30,0.04540976350196615,20240319T1500,,,,,,,,,,
-1.174700214933046,-0.9665656095333711,5.045003395730763e-30,0.044980679912271004,20240319T1530,,,,,,,,,,
-1.1730138892898423,-0.9679112423540683,1.9109105845826712e-30,0.04395681394126834,20240319T1600,,,,,,,,,,
-1.1875260043514066,-0.9684603080463586,1.270636432799992e-30,0.0440994058758197,20240319T1630,,,,,,,,,,
-1.1876237326997674,-0.9693401415450077,6.507378968762003e-31,0.04345377293477653,20240319T1700,,,,,,,,,,
-1.192834600563682,-0.9671527021175117,3.319478821173285e-30,0.04525154600955307,20240319T1730,,,,,,,,,,
-1.1993443698747472,-0.9667347363854437,4.475344683582182e-30,0.04580198889787022,20240319T1800,,,,,,,,,,
-1.2091210004731803,-0.9602564657138167,2.977450869256134e-28,0.050728450327222674,20240319T1830,,,,,,,,,,
-1.2044734742261802,-0.9555290277531592,4.1895905349548986e-27,0.05365413308386912,20240319T1900,,,,,,,,,,
-0.9594053091828102,-0.9783540758289818,1.6923786499630344e-34,0.029290414495033387,20240320T1000,,,,,,,,,,
-0.9896236901841676,-0.9866947462152075,1.5716023040531104e-39,0.023536604067415565,20240320T1030,,,,,,,,,,
-0.9488818161673512,-0.9889128442816981,2.023790647649482e-41,0.020566076058320892,20240320T1100,,,,,,,,,,
-0.9379114047867357,-0.9820869203850932,1.877670503108961e-36,0.02597393485557666,20240320T1130,,,,,,,,,,
-0.9357374934012318,-0.9923746494416815,2.6386865908683865e-45,0.016775410710090876,20240320T1230,,,,,,,,,,
-0.9619395834519334,-0.9856681844111416,9.248305656052716e-39,0.023762951590453787,20240320T1300,,,,,,,,,,
-0.9758050639893587,-0.990038902922091,1.5677602181439676e-42,0.02002970523870687,20240320T1330,,,,,,,,,,
-0.9764848414685995,-0.990182669345012,1.1077506607385759e-42,0.019896319470589542,20240320T1400,,,,,,,,,,
-0.9724404548455864,-0.9930565436987532,2.8070471611094307e-46,0.01662708377113362,20240320T1430,,,,,,,,,,
-0.9740457220684796,-0.9897629369725949,3.011529933994886e-42,0.02027290077269086,20240320T1500,,,,,,,,,,
-0.9581907339973693,-0.9903621926001409,7.127585666062888e-43,0.01934160339925916,20240320T1530,,,,,,,,,,
-0.9780985802691802,-0.9886294996635424,3.6968023797489987e-41,0.021473120987033596,20240320T1600,,,,,,,,,,
-0.9870451037390489,-0.9909557221588681,1.5606165305241338e-43,0.01929211662190382,20240320T1630,,,,,,,,,,
-0.9894629586899939,-0.9891612169181417,1.178179795570461e-41,0.02120006027868716,20240320T1700,,,,,,,,,,
-0.9909584032321859,-0.9885799099445373,4.1015318565933653e-41,0.021803655613649064,20240320T1730,,,,,,,,,,
-0.9849908460652517,-0.9883167607848531,7.065247444377172e-41,0.021925011830973586,20240320T1800,,,,,,,,,,
-0.996355713074998,-0.9886930408576713,3.233869104037558e-41,0.021811679513490573,20240320T1830,,,,,,,,,,
-0.9875960901520688,-0.9891081959834133,1.3237900513353e-41,0.021212607450638098,20240320T1900,,,,,,,,,,
-1.559426463218417,-0.9849417940096823,3.0052742028201986e-38,0.0395088346453726,20240322T0930,,,,,,,,,,
-1.584147517830303,-0.9881542842727454,9.82419544112111e-41,0.03551043066583137,20240322T1000,,,,,,,,,,
-1.5401763242362057,-0.984414442863438,6.82520888276232e-38,0.03971450948857625,20240322T1100,,,,,,,,,,
-1.554488256086973,-0.9832496654563784,3.799416253174165e-37,0.04159139210584626,20240322T1130,,,,,,,,,,
-1.483375660027375,-0.9807007836261455,1.1060677517108394e-35,0.04268480305262662,20240322T1200,,,,,,,,,,
-1.5149985667642034,-0.9794801606083481,4.754421275042586e-35,0.0449944051752953,20240322T1230,,,,,,,,,,
-1.5239474529298531,-0.9795105123915948,4.590034561600405e-35,0.04522564064261595,20240322T1300,,,,,,,,,,
-1.532132521122862,-0.9825171007477342,1.0527754169945155e-36,0.041903547644576565,20240322T1330,,,,,,,,,,
-1.4600977941879116,-0.9882066691669391,8.83799503331061e-41,0.032655967088254655,20240322T1400,,,,,,,,,,
-1.4429552926561873,-0.9866434798948258,1.7225790325594745e-39,0.034385760644173056,20240322T1430,,,,,,,,,,
-1.3061681373830365,-0.9711337641956124,1.562449956292769e-31,0.04630762832955262,20240322T1500,,,,,,,,,,
-1.2695554892337242,-0.9706156464166278,2.380738431090889e-31,0.045430008177264225,20240322T1530,,,,,,,,,,
-1.3523430297924468,-0.9794239677440976,5.073759143065113e-35,0.040220341062648116,20240322T1600,,,,,,,,,,
-1.2883891184963083,-0.9740076877349063,1.3021974561485603e-32,0.0432474915559398,20240322T1630,,,,,,,,,,
-1.2941724176956524,-0.9835472100657037,2.479363203923047e-37,0.03430973449084288,20240322T1700,,,,,,,,,,
-1.2337527588566073,-0.9893385847271251,7.944933680500036e-42,0.026213460324647102,20240322T1730,,,,,,,,,,
-1.074689277212601,-0.9610982006893269,1.7981753730866333e-28,0.04457886921060283,20240322T1800,,,,,,,,,,
-1.4593708785047248,-0.9887601688776453,2.805311518311137e-41,0.03185115559844015,20240322T1830,,,,,,,,,,
-1.5138327858768097,-0.9835002078369892,2.653671532920299e-37,0.04019186824590623,20240322T1900,,,,,,,,,,
-1.4709674449045878,-0.982255366964733,1.499533354664158e-36,0.04053884252096718,20240322T1930,,,,,,,,,,
